price	year	manufacturer	condition	cylinders	odometer	transmission	state	fuel	size
5200	2010	hyundai	good	6 cylinders	262000	automatic	tn	gas	mid-size
6950	2008	toyota	excellent	6 cylinders	160000	automatic	nm	gas	mid-size
19499	2017	ford	excellent	4 cylinders	46686	automatic	ak	gas	full-size
15000	1988	ford	good	8 cylinders	9702	manual	fl	gas	full-size
7450	2011	ford	excellent	4 cylinders	94000	automatic	ks	gas	compact
7995	2009	hyundai	like new	8 cylinders	124914	automatic	ny	gas	full-size
18500	2007	ram	fair	6 cylinders	261000	automatic	or	diesel	full-size
12995	2016	chevrolet	like new	4 cylinders	61127	automatic	mt	gas	compact
7000	2013	nissan	excellent	6 cylinders	165000	automatic	la	gas	mid-size
1200	2010	ford	good	4 cylinders	209000	automatic	nj	gas	compact
25995	2011	toyota	good	8 cylinders	94825	automatic	ia	gas	full-size
10995	2010	mazda	excellent	6 cylinders	73218	automatic	va	gas	full-size
10990	2012	chevrolet	excellent	4 cylinders	147163	automatic	wi	gas	mid-size
4950	2007	ford	excellent	4 cylinders	165000	automatic	mo	gas	mid-size
6800	2012	chevrolet	excellent	4 cylinders	87000	manual	va	gas	mid-size
7999	2011	nissan	excellent	4 cylinders	139946	automatic	pa	gas	full-size
5950	2005	cadillac	excellent	8 cylinders	242000	automatic	ca	gas	full-size
5995	2006	cadillac	good	6 cylinders	155000	automatic	or	gas	mid-size
17950	2017	ford	like new	4 cylinders	19785	automatic	or	gas	full-size
10950	2013	ford	excellent	4 cylinders	94500	automatic	ca	gas	mid-size
6700	2008	acura	good	6 cylinders	188000	automatic	az	gas	mid-size
8990	2013	dodge	excellent	6 cylinders	101123	automatic	fl	gas	full-size
1	2014	bmw	excellent	8 cylinders	59964	other	fl	gas	compact
4850	2009	mercury	excellent	6 cylinders	77000	automatic	tn	gas	mid-size
8500	2011	ford	good	6 cylinders	133789	automatic	mi	gas	mid-size
16500	2015	hyundai	good	4 cylinders	62200	automatic	wa	gas	mid-size
10995	2014	ford	good	6 cylinders	128000	automatic	ri	gas	full-size
12450	2013	hyundai	excellent	4 cylinders	75217	automatic	ca	hybrid	mid-size
6999	2006	mercedes-benz	excellent	6 cylinders	118840	manual	ky	gas	mid-size
4999	2002	toyota	excellent	8 cylinders	200000	automatic	ca	gas	full-size
26000	2016	lexus	excellent	4 cylinders	60000	automatic	ca	gas	compact
31000	2018	mercedes-benz	like new	4 cylinders	37943	automatic	ny	gas	mid-size
15995	2016	subaru	good	4 cylinders	78660	automatic	ny	gas	mid-size
1500	1983	chrysler	fair	8 cylinders	98686	automatic	ia	gas	full-size
1	1998	bmw	good	8 cylinders	67250	automatic	mi	gas	full-size
36989	2018	ford	excellent	8 cylinders	35040	automatic	tx	gas	full-size
6695	2011	volvo	excellent	3 cylinders	100000	automatic	nh	gas	compact
6995	2008	mercedes-benz	like new	6 cylinders	169000	automatic	vt	gas	mid-size
17500	1973	ford	excellent	8 cylinders	125000	manual	tx	gas	full-size
6995	2007	chevrolet	excellent	6 cylinders	176692	automatic	fl	gas	full-size
116000	2019	ford	like new	8 cylinders	24000	automatic	ak	diesel	full-size
1950	2008	saturn	fair	6 cylinders	184000	automatic	mi	gas	full-size
3000	2004	honda	excellent	4 cylinders	214000	automatic	ny	gas	mid-size
2500	2007	hyundai	good	6 cylinders	189000	automatic	oh	gas	mid-size
3800	2002	lexus	good	6 cylinders	180000	automatic	fl	gas	full-size
39990	2018	dodge	good	8 cylinders	49270	automatic	wi	gas	full-size
37833	2019	ford	excellent	6 cylinders	40902	automatic	nc	gas	full-size
23900	2016	rover	excellent	4 cylinders	60412	automatic	ny	gas	full-size
1950	1997	toyota	good	4 cylinders	117000	automatic	la	gas	mid-size
3999	2009	jeep	good	4 cylinders	176745	automatic	mi	gas	sub-compact
7850	2008	lincoln	good	8 cylinders	198123	automatic	ne	gas	full-size
24995	2008	chevrolet	good	8 cylinders	164000	automatic	mt	diesel	full-size
8975	2008	chevrolet	excellent	8 cylinders	212098	automatic	wi	gas	full-size
13500	2011	chevrolet	good	6 cylinders	138870	automatic	ma	gas	full-size
1600	1999	dodge	good	6 cylinders	85321	manual	nj	gas	full-size
4500	2010	ford	fair	6 cylinders	99650	manual	hi	gas	full-size
37000	2019	ford	new	4 cylinders	27000	automatic	or	gas	full-size
8500	2012	mazda	excellent	4 cylinders	102000	automatic	or	gas	compact
9700	2007	mazda	excellent	4 cylinders	41500	manual	ak	gas	compact
8950	2007	lexus	excellent	6 cylinders	114500	automatic	ca	gas	compact
2000	2002	hyundai	excellent	4 cylinders	139000	automatic	nj	gas	compact
12900	2007	toyota	excellent	6 cylinders	169823	automatic	ky	gas	mid-size
12950	2004	chevrolet	excellent	8 cylinders	101000	automatic	ks	gas	full-size
13950	2004	ram	excellent	8 cylinders	152819	automatic	ca	gas	full-size
8999	1986	toyota	excellent	4 cylinders	161773	automatic	ca	gas	mid-size
4500	2013	toyota	excellent	4 cylinders	135600	automatic	wi	gas	compact
33990	2014	ford	good	8 cylinders	136250	automatic	al	diesel	full-size
11500	2012	volvo	good	6 cylinders	119000	automatic	mi	gas	mid-size
7950	2008	mazda	excellent	6 cylinders	116000	automatic	ny	gas	full-size
7995	2007	pontiac	excellent	6 cylinders	158000	automatic	ia	gas	compact
7490	2005	toyota	excellent	8 cylinders	170288	automatic	va	gas	full-size
9495	2012	mini	excellent	4 cylinders	116508	automatic	vt	gas	mid-size
37900	2018	chevrolet	excellent	8 cylinders	23000	automatic	tn	gas	full-size
7200	2015	fiat	excellent	other	65000	automatic	ca	electric	compact
850	1994	ford	good	4 cylinders	154000	manual	ca	gas	mid-size
10950	2014	dodge	good	6 cylinders	89599	automatic	ky	gas	full-size
4450	2011	nissan	excellent	4 cylinders	201125	automatic	va	gas	mid-size
1	2015	lexus	excellent	10 cylinders	30920	other	fl	gas	compact
20990	2010	ram	good	8 cylinders	121850	automatic	oh	gas	full-size
15900	2014	chevrolet	excellent	6 cylinders	105000	automatic	va	gas	full-size
41900	2020	ford	excellent	8 cylinders	13596	automatic	wi	gas	full-size
11000	2012	hyundai	excellent	4 cylinders	120000	automatic	pa	gas	mid-size
8600	2005	toyota	good	8 cylinders	209105	automatic	nc	gas	full-size
5500	2009	nissan	excellent	4 cylinders	149465	manual	az	gas	full-size
4800	2004	chevrolet	good	8 cylinders	213000	automatic	co	gas	full-size
6500	2010	toyota	good	4 cylinders	126000	automatic	ca	gas	compact
8500	2004	jaguar	excellent	8 cylinders	66262	automatic	ca	gas	full-size
3350	1987	dodge	good	6 cylinders	98000	automatic	mt	gas	mid-size
3950	1998	toyota	good	4 cylinders	157580	automatic	il	gas	full-size
3500	1999	ford	good	6 cylinders	134500	automatic	or	gas	mid-size
75995	2019	mercedes-benz	excellent	8 cylinders	44608	automatic	mi	gas	mid-size
30877	2019	mercedes-benz	like new	4 cylinders	14195	automatic	ca	gas	mid-size
9750	2009	toyota	excellent	4 cylinders	123473	automatic	ca	hybrid	mid-size
20995	2014	bmw	excellent	4 cylinders	60198	automatic	tx	gas	mid-size
23675	2015	rover	good	4 cylinders	68141	automatic	tn	gas	full-size
24785	2013	infiniti	excellent	8 cylinders	108259	automatic	nc	gas	full-size
11000	2015	kia	good	4 cylinders	98000	automatic	ca	gas	full-size
29422	2014	chevrolet	excellent	8 cylinders	138349	automatic	mn	gas	full-size
10299	2014	toyota	excellent	4 cylinders	126730	automatic	pa	hybrid	compact
6499	2007	toyota	excellent	6 cylinders	180000	automatic	ri	gas	full-size
9950	2014	nissan	good	4 cylinders	68000	automatic	ia	gas	full-size
9990	2010	subaru	excellent	6 cylinders	96235	automatic	nh	gas	mid-size
9950	2012	jeep	good	4 cylinders	96103	automatic	or	gas	mid-size
1853	2005	pontiac	good	6 cylinders	205705	automatic	mn	gas	compact
17000	2013	ford	excellent	6 cylinders	134183	automatic	tn	gas	full-size
5495	2012	volkswagen	like new	5 cylinders	151570	automatic	oh	gas	mid-size
4000	2000	chevrolet	excellent	3 cylinders	208490	automatic	ny	gas	mid-size
12995	2015	ford	excellent	4 cylinders	91000	automatic	co	gas	compact
8400	2017	nissan	excellent	4 cylinders	55600	automatic	fl	gas	mid-size
17999	2008	ford	good	8 cylinders	167500	automatic	ca	diesel	full-size
4995	2014	toyota	like new	4 cylinders	82055	automatic	tn	hybrid	mid-size
7490	2009	hyundai	excellent	6 cylinders	83000	automatic	va	gas	full-size
16499	1998	chevrolet	excellent	8 cylinders	45010	automatic	fl	gas	mid-size
16599	2013	lexus	excellent	6 cylinders	100343	automatic	fl	gas	full-size
4995	2005	mercedes-benz	like new	6 cylinders	108133	automatic	oh	gas	compact
24988	2014	ram	like new	8 cylinders	110000	automatic	ok	gas	full-size
7995	2008	ford	like new	6 cylinders	132000	automatic	oh	gas	mid-size
49900	2018	ford	excellent	6 cylinders	37903	automatic	ma	gas	mid-size
3999	2006	pontiac	excellent	4 cylinders	250213	manual	wi	gas	compact
8800	2015	kia	excellent	4 cylinders	101868	automatic	fl	gas	compact
12000	1995	chevrolet	excellent	8 cylinders	80000	automatic	az	gas	full-size
5000	2006	chevrolet	like new	6 cylinders	94000	automatic	ct	gas	full-size
49900	2019	lexus	new	6 cylinders	1900	automatic	al	hybrid	full-size
11990	2016	honda	like new	4 cylinders	62314	automatic	nd	gas	mid-size
14500	2009	gmc	good	8 cylinders	186168	automatic	tx	gas	full-size
43900	2020	ford	like new	4 cylinders	7000	automatic	ne	gas	mid-size
3800	2007	ram	good	8 cylinders	245000	automatic	va	gas	full-size
6495	2011	volkswagen	excellent	4 cylinders	90000	automatic	wi	gas	mid-size
3800	2002	buick	good	6 cylinders	87000	automatic	nc	gas	full-size
65000	2017	ford	like new	8 cylinders	83120	automatic	ok	diesel	full-size
7950	2010	honda	good	4 cylinders	158791	automatic	il	gas	mid-size
10800	2010	toyota	excellent	6 cylinders	167621	automatic	ny	gas	full-size
13985	2010	mercedes-benz	good	6 cylinders	114940	automatic	fl	gas	mid-size
38990	2016	mitsubishi	good	4 cylinders	33474	automatic	nj	diesel	full-size
4995	2000	mercury	excellent	8 cylinders	122252	automatic	fl	gas	full-size
2200	2003	chevrolet	good	6 cylinders	191000	automatic	ca	gas	compact
16000	1998	ram	new	10 cylinders	93000	manual	ct	gas	full-size
3900	2002	bmw	excellent	6 cylinders	161053	automatic	tx	gas	mid-size
89950	2020	ford	new	8 cylinders	3680	automatic	il	diesel	full-size
10995	2012	chevrolet	good	8 cylinders	188999	automatic	mn	gas	full-size
1500	1999	subaru	fair	4 cylinders	366356	manual	ct	gas	mid-size
23395	2020	nissan	excellent	4 cylinders	27817	automatic	vt	gas	mid-size
16500	2005	bmw	excellent	8 cylinders	55000	automatic	pa	gas	mid-size
10990	2006	chevrolet	good	8 cylinders	208090	automatic	mt	gas	full-size
6800	1997	ram	excellent	6 cylinders	109223	automatic	ny	gas	mid-size
38300	2020	ford	like new	6 cylinders	7540	automatic	ar	gas	full-size
21900	2008	ford	excellent	8 cylinders	189630	automatic	fl	diesel	full-size
8000	2010	buick	excellent	6 cylinders	67861	automatic	ny	gas	full-size
2800	2005	mazda	excellent	4 cylinders	170088	automatic	de	gas	full-size
5999	2000	ford	good	8 cylinders	216300	automatic	ok	gas	full-size
5000	1972	gmc	good	8 cylinders	85000	automatic	ca	gas	full-size
26423	2016	acura	excellent	6 cylinders	75386	automatic	nc	gas	compact
23900	2016	rover	excellent	4 cylinders	60412	automatic	vt	gas	full-size
26995	2015	ford	excellent	10 cylinders	83000	automatic	nm	gas	full-size
31999	2014	chevrolet	excellent	8 cylinders	95161	automatic	ca	gas	full-size
41995	2017	chevrolet	excellent	8 cylinders	47150	automatic	tx	gas	full-size
4250	2008	pontiac	good	6 cylinders	182000	automatic	ar	gas	mid-size
6500	2005	lincoln	excellent	8 cylinders	143297	automatic	fl	gas	full-size
16999	2014	lincoln	excellent	6 cylinders	89119	automatic	ia	gas	mid-size
39995	2017	ford	like new	8 cylinders	98899	automatic	ak	gas	full-size
4300	2008	audi	fair	4 cylinders	157000	manual	mi	gas	mid-size
2495	2006	chevrolet	excellent	4 cylinders	186200	automatic	oh	gas	mid-size
48900	2018	chevrolet	like new	8 cylinders	43034	automatic	ga	diesel	full-size
9995	2008	dodge	excellent	6 cylinders	91611	automatic	ma	gas	full-size
43952	2016	ford	good	8 cylinders	93294	automatic	nc	diesel	full-size
3000	2010	mazda	good	4 cylinders	105872	manual	ny	gas	mid-size
35995	2016	toyota	excellent	6 cylinders	58886	automatic	mi	gas	full-size
9500	2006	subaru	good	4 cylinders	167000	manual	or	gas	sub-compact
43000	1995	toyota	excellent	6 cylinders	103257	automatic	mi	gas	compact
5500	2007	toyota	good	4 cylinders	170000	automatic	nj	gas	mid-size
12995	2011	audi	excellent	4 cylinders	69000	automatic	id	gas	mid-size
8950	2010	ford	excellent	4 cylinders	99500	automatic	ca	gas	compact
3200	2009	dodge	good	6 cylinders	206400	automatic	fl	gas	mid-size
21995	2018	ford	excellent	4 cylinders	24757	automatic	ks	gas	full-size
6000	2004	honda	excellent	4 cylinders	206000	manual	ga	gas	compact
7275	2008	toyota	good	4 cylinders	118508	automatic	or	hybrid	mid-size
27000	2007	ford	excellent	8 cylinders	38000	manual	ky	gas	mid-size
11495	2009	mercedes-benz	good	6 cylinders	90890	automatic	id	gas	full-size
12100	2016	toyota	excellent	4 cylinders	90774	automatic	or	hybrid	compact
10995	2011	audi	excellent	6 cylinders	100892	automatic	or	gas	mid-size
13000	2002	toyota	like new	6 cylinders	68228	automatic	va	gas	full-size
10999	2009	ford	excellent	6 cylinders	90933	automatic	ca	gas	full-size
4800	2002	ford	fair	8 cylinders	180000	manual	ca	gas	compact
11988	2008	honda	like new	4 cylinders	99662	automatic	ca	gas	compact
9000	2011	acura	excellent	4 cylinders	114361	automatic	ca	gas	full-size
18000	2017	honda	excellent	4 cylinders	59045	automatic	mo	gas	sub-compact
21880	2015	ram	excellent	6 cylinders	134936	automatic	fl	diesel	full-size
14990	2017	mazda	like new	4 cylinders	46431	automatic	fl	gas	compact
8500	2013	kia	excellent	4 cylinders	16000	automatic	tn	gas	mid-size
18999	2018	nissan	excellent	4 cylinders	113646	automatic	fl	gas	mid-size
28490	2018	ford	good	6 cylinders	36754	automatic	pa	gas	full-size
14999	2017	chevrolet	excellent	4 cylinders	54009	automatic	mn	gas	compact
17900	2013	chevrolet	good	8 cylinders	120594	automatic	ne	gas	full-size
2500	2009	hyundai	good	4 cylinders	265000	automatic	pa	gas	mid-size
14995	2013	ford	excellent	8 cylinders	128415	automatic	oh	gas	full-size
38900	2017	toyota	excellent	6 cylinders	73000	automatic	va	gas	full-size
7499	2012	volkswagen	good	5 cylinders	83	automatic	nc	gas	compact
7500	2010	nissan	excellent	4 cylinders	105000	automatic	ca	hybrid	full-size
17840	2013	ford	good	8 cylinders	141482	automatic	nc	gas	full-size
23995	2013	toyota	good	8 cylinders	114215	automatic	mt	gas	full-size
10500	2015	nissan	excellent	4 cylinders	80000	automatic	ca	gas	full-size
2200	2003	kia	good	4 cylinders	109881	automatic	nc	gas	sub-compact
1	2008	toyota	good	4 cylinders	134000	automatic	ca	hybrid	compact
24750	2015	chevrolet	excellent	8 cylinders	133000	automatic	mi	gas	full-size
4900	2007	chevrolet	good	8 cylinders	239000	automatic	wi	other	full-size
37400	2015	ram	like new	6 cylinders	163868	automatic	fl	diesel	full-size
17995	2014	dodge	excellent	6 cylinders	86516	automatic	mi	gas	mid-size
2500	2005	ford	good	6 cylinders	156000	automatic	va	gas	mid-size
12000	2001	chevrolet	excellent	8 cylinders	237000	automatic	mn	diesel	full-size
18200	2020	kia	like new	4 cylinders	25743	automatic	ok	gas	compact
31900	2015	ford	good	8 cylinders	140395	automatic	ca	gas	full-size
11750	2016	chevrolet	good	4 cylinders	52050	automatic	pa	gas	full-size
2485	2005	kia	good	6 cylinders	109623	automatic	mn	gas	mid-size
19995	2018	honda	excellent	4 cylinders	44161	automatic	vt	gas	mid-size
6999	2017	hyundai	good	4 cylinders	76000	automatic	ca	gas	compact
100	2019	nissan	excellent	4 cylinders	34797	automatic	pa	gas	compact
32995	2017	chevrolet	excellent	8 cylinders	123641	automatic	id	gas	full-size
9900	2011	honda	excellent	6 cylinders	78000	automatic	ny	gas	full-size
5975	1997	chevrolet	excellent	8 cylinders	190000	automatic	ca	gas	full-size
7500	2005	ford	excellent	8 cylinders	255000	automatic	fl	gas	full-size
25950	2008	ford	excellent	8 cylinders	145935	automatic	ca	diesel	full-size
17500	2008	toyota	good	6 cylinders	201300	manual	al	gas	full-size
9495	2012	hyundai	excellent	4 cylinders	105119	manual	nv	gas	mid-size
3050	2006	volkswagen	excellent	5 cylinders	150000	automatic	ca	gas	full-size
3995	2004	nissan	like new	6 cylinders	111000	automatic	az	gas	mid-size
13796	2008	dodge	excellent	8 cylinders	50176	automatic	wi	gas	mid-size
3700	2012	chrysler	good	4 cylinders	96500	automatic	ma	gas	compact
8950	2013	nissan	excellent	6 cylinders	60000	automatic	mn	gas	mid-size
15900	2016	gmc	good	6 cylinders	132500	automatic	mi	gas	full-size
5500	2009	jeep	good	6 cylinders	158000	automatic	al	gas	mid-size
19900	2013	toyota	excellent	6 cylinders	182000	automatic	nj	gas	full-size
8350	2007	dodge	excellent	8 cylinders	116000	automatic	ne	gas	mid-size
9650	2006	ford	excellent	8 cylinders	174000	manual	ca	gas	full-size
96000	2019	audi	like new	8 cylinders	6349	automatic	nh	gas	full-size
8995	2016	ford	excellent	4 cylinders	92000	automatic	az	gas	compact
1200	1999	buick	fair	6 cylinders	161332	automatic	wi	gas	full-size
3000	2001	ram	fair	6 cylinders	215000	automatic	fl	gas	full-size
11999	2008	ford	excellent	8 cylinders	71146	automatic	oh	gas	full-size
11999	2012	chrysler	excellent	6 cylinders	85235	automatic	wa	gas	full-size
7500	2012	toyota	excellent	4 cylinders	87000	automatic	ca	gas	compact
22500	2007	toyota	good	6 cylinders	140000	automatic	tn	gas	mid-size
14950	2002	cadillac	like new	8 cylinders	51000	automatic	pa	gas	full-size
9099	2012	volkswagen	like new	5 cylinders	81000	automatic	ca	gas	compact
14800	2014	honda	excellent	6 cylinders	142948	automatic	mi	gas	full-size
27900	2017	infiniti	like new	6 cylinders	52631	automatic	tn	gas	mid-size
5800	2007	honda	good	4 cylinders	192000	automatic	nc	gas	mid-size
9800	1940	chevrolet	fair	8 cylinders	1	automatic	mi	gas	mid-size
7995	2015	dodge	good	4 cylinders	128000	automatic	ks	gas	mid-size
3100	1993	infiniti	like new	6 cylinders	160000	automatic	ca	gas	full-size
3500	2008	volkswagen	excellent	5 cylinders	146000	manual	ia	gas	compact
24950	2013	ram	excellent	8 cylinders	153801	automatic	ca	gas	full-size
4500	2006	honda	excellent	4 cylinders	144000	automatic	nh	gas	mid-size
6800	2010	nissan	like new	6 cylinders	146000	automatic	ar	gas	mid-size
8995	2013	kia	excellent	4 cylinders	123564	automatic	ma	gas	mid-size
24500	2007	ram	excellent	6 cylinders	235000	automatic	ak	diesel	full-size
17995	2017	kia	excellent	4 cylinders	62937	automatic	id	gas	mid-size
8495	2012	ford	good	6 cylinders	82000	automatic	me	gas	full-size
599	1995	subaru	good	4 cylinders	219247	automatic	or	gas	mid-size
6699	2012	ford	good	4 cylinders	104000	automatic	or	gas	mid-size
19995	2014	bmw	excellent	6 cylinders	92199	automatic	dc	gas	mid-size
12995	2006	ford	excellent	8 cylinders	209925	automatic	wi	diesel	full-size
7500	2011	nissan	excellent	4 cylinders	140	automatic	ny	gas	full-size
27443	2018	toyota	like new	6 cylinders	81989	automatic	mi	gas	full-size
18995	2017	ford	like new	4 cylinders	54850	automatic	nh	gas	mid-size
2500	1979	ford	good	8 cylinders	120000	automatic	wi	gas	mid-size
14500	2009	gmc	good	8 cylinders	186168	automatic	tx	gas	full-size
3500	2002	subaru	like new	6 cylinders	99000	automatic	ny	gas	full-size
