birdwatcher_id,age,favorite_bird,lens_size,repeat_experience,date
12165,85,hummingbird,10,1,2023-02-13
12166,69,woodpecker,8,1,2023-08-21
12167,60,hummingbird,10,1,2023-09-22
12168,48,woodpecker,7,1,2023-08-01
12169,82,hummingbird,8,0,2023-07-21
12170,27,sparrow,10,0,2023-08-21
12171,45,hummingbird,10,1,2023-07-07
12172,37,hummingbird,7,0,2023-06-08
12173,38,wodopecker,10,1,2023-03-05
12174,74,hummingbird,7,1,2023-04-22
12175,85,sparrow,7,1,2023-08-04
12176,57,woodpecker,8,0,2023-09-12
12177,38,woodpecker,7,0,2023-10-05
12178,57,woodpecker,7,0,2023-02-28
12179,77,sparrow,7,1,2023-03-13
12180,79,hummingbird,10,1,2023-11-17
12181,19,hummingbird,10,0,2023-12-10
12182,77,sparrow,8,0,2023-11-17
12183,98,woodpecker,8,1,2023-06-14
12184,35,sparrow,7,1,2023-04-16
12185,97,hummingbird,7,1,2023-02-03
12186,42,sparrow,8,0,2023-05-28
12187,99,hummingbird,8,1,2023-03-20
12188,84,hummingbird,7,0,2023-05-07
12189,59,hummingbird,10,0,2023-01-02
12190,20,woodpecker,7,1,2023-01-24
12191,60,huminggbird,10,1,2023-04-15
12192,51,hummingbird,7,0,2023-06-25
12193,26,hummingbird,7,0,2023-04-19
12194,78,sparrow,7,1,2023-09-19
12195,42,woodpecker,10,0,2023-12-05
12196,98,hummingbird,8,0,2023-04-23
12197,69,hummingbird,7,1,2023-12-03
12198,48,sparrow,7,1,2023-04-05
12199,73,hummingbird,8,1,2023-05-14
12200,60,woodpecker,7,0,2023-06-20
12201,29,hummingbird,10,1,2023-11-21
12202,32,woodpecker,10,0,2023-09-28
12203,64,woodpecker,7,1,2023-07-13
12204,19,woodpecker,7,0,2023-10-07
12205,29,sparrow,10,0,2023-03-16
12206,88,sparrow,10,0,2023-09-23
12207,100,woodpecker,8,0,2023-05-04
12208,67,sparrow,8,0,2023-08-22
12209,20,hummingbird,10,1,2023-09-07
12210,56,hummingbird,8,1,2023-11-16
12211,87,spaarow,8,0,2023-07-11
12212,91,sparrow,8,1,2023-10-03
12213,33,woodpecker,7,1,2023-06-07
12214,99,sparrow,10,0,2023-09-05
12215,74,sparrow,7,1,2023-01-04
12216,49,hummingbird,10,0,2023-02-25
12217,63,woodpecker,10,1,2023-05-22
12218,103,spaarow,7,1,2023-01-27
12219,55,woodpecker,10,1,2023-07-26
12220,69,sparrow,8,1,2023-06-06
12221,86,woodpecker,10,0,2023-12-14
12222,82,woodpecker,10,1,2023-07-10
12223,86,sparrow,8,1,2023-03-14
12224,65,sparrow,8,1,2023-08-28
12225,46,sparrow,10,0,2023-04-28
12226,94,woodpecker,8,1,2023-06-03
12227,58,woodpecker,8,1,2023-03-16
12228,71,woodpecker,7,1,2023-03-09
12229,27,huminggbird,7,1,2023-06-12
12230,20,sparrow,7,0,2023-04-26
12231,76,hummingbird,8,0,2023-04-16
12232,96,woodpecker,10,0,2023-06-22
12233,34,wodopecker,7,0,2023-07-11
12234,49,sparrow,10,1,2023-07-20
12235,71,sparrow,8,1,2023-08-14
12236,47,woodpecker,10,1,2023-05-17
12237,18,wodopecker,8,1,2023-08-17
12238,75,hummingbird,8,1,2023-05-19
12239,77,sparrow,7,1,2023-07-06
12240,54,sparrow,8,1,2023-03-09
12241,81,hummingbird,8,1,2023-10-10
12242,75,hummingbird,10,0,2023-12-12
12243,66,woodpecker,8,0,2023-02-01
12244,55,sparrow,7,0,2023-05-14
12245,64,woodpecker,7,1,2023-11-05
12246,63,woodpecker,8,0,2023-06-01
12247,102,hummingbird,8,1,2023-07-19
12248,49,sparrow,7,0,2023-03-19
12249,87,sparrow,7,0,2023-07-11
12250,59,sparrow,7,0,2023-07-18
12251,99,hummingbird,7,0,2023-06-28
12252,69,hummingbird,10,1,2023-02-05
12253,92,spaarow,10,1,2023-11-02
12254,43,spaarow,7,1,2023-07-25
12255,23,woodpecker,10,1,2023-03-25
12256,58,woodpecker,7,0,2023-08-14
12257,28,sparrow,10,1,2023-12-16
12258,87,hummingbird,10,1,2023-03-20
12259,24,sparrow,10,0,2023-04-24
12260,64,hummingbird,7,1,2023-06-23
12261,93,sparrow,8,1,2023-01-20
12262,59,sparrow,10,1,2023-08-19
12263,40,woodpecker,10,0,2023-04-09
12264,55,hummingbird,10,1,2023-11-09
12265,51,sparrow,10,1,2023-03-03
12266,27,huminggbird,10,1,2023-03-19
12267,29,sparrow,10,1,2023-02-10
12268,97,woodpecker,10,0,2023-07-28
12269,44,woodpecker,10,0,2023-11-12
12270,88,sparrow,10,1,2023-01-06
12271,86,woodpecker,7,1,2023-03-26
12272,49,hummingbird,10,0,2023-04-10
12273,78,hummingbird,8,1,2023-08-15
12274,31,woodpecker,10,0,2023-09-28
12275,104,hummingbird,8,1,2023-12-28
12276,53,woodpecker,7,0,2023-12-22
12277,51,hummingbird,10,0,2023-12-23
12278,101,woodpecker,7,1,2023-01-10
12279,101,woodpecker,8,0,2023-06-16
12280,30,sparrow,8,0,2023-12-19
12281,78,sparrow,7,0,2023-08-28
12282,73,woodpecker,7,1,2023-03-12
12283,76,huminggbird,10,0,2023-02-28
12284,101,sparrow,7,0,2023-09-10
12285,82,woodpecker,8,1,2023-12-21
12286,43,spaarow,8,0,2023-01-15
12287,52,sparrow,10,0,2023-01-07
12288,77,sparrow,10,1,2023-04-21
12289,22,sparrow,10,1,2023-10-17
12290,77,sparrow,10,0,2023-03-03
12291,71,hummingbird,7,1,2023-05-15
12292,91,woodpecker,7,1,2023-09-22
12293,92,woodpecker,8,0,2023-03-25
12294,61,hummingbird,10,1,2023-04-07
12295,62,woodpecker,10,0,2023-08-21
12296,87,woodpecker,7,0,2023-12-05
12297,49,hummingbird,8,0,2023-12-02
12298,46,hummingbird,7,0,2023-10-23
12299,84,wodopecker,10,0,2023-12-09
12300,101,hummingbird,10,1,2023-06-03
12301,29,hummingbird,10,1,2023-12-13
12302,41,woodpecker,10,1,2023-08-13
12303,86,sparrow,8,0,2023-12-15
12304,53,woodpecker,8,1,2023-01-13
12305,52,sparrow,10,0,2023-04-14
12306,44,sparrow,10,0,2023-11-08
12307,23,hummingbird,8,0,2023-11-05
12308,73,woodpecker,10,1,2023-09-14
12309,25,woodpecker,10,0,2023-04-01
12310,39,sparrow,10,0,2023-02-03
12311,33,sparrow,8,1,2023-03-26
12312,44,hummingbird,7,0,2023-03-01
12313,65,hummingbird,10,0,2023-01-24
12314,86,sparrow,7,1,2023-11-17
12315,93,hummingbird,7,1,2023-05-17
12316,104,woodpecker,10,1,2023-05-05
12317,90,hummingbird,8,1,2023-07-27
12318,19,sparrow,8,0,2023-05-25
12319,78,woodpecker,10,0,2023-09-07
12320,102,hummingbird,8,1,2023-04-25
12321,89,hummingbird,7,1,2023-04-14
12322,75,hummingbird,8,1,2023-08-22
12323,72,hummingbird,10,0,2023-10-13
12324,50,sparrow,8,0,2023-01-26
12325,56,sparrow,7,0,2023-09-06
12326,44,hummingbird,8,1,2023-12-18
12327,70,woodpecker,7,0,2023-10-13
12328,57,spaarow,8,1,2023-08-24
12329,18,sparrow,10,0,2023-12-21
12330,31,hummingbird,8,0,2023-02-23
12331,95,sparrow,10,1,2023-04-13
12332,52,hummingbird,8,1,2023-01-28
12333,68,woodpecker,10,0,2023-06-21
12334,96,hummingbird,8,1,2023-11-09
12335,92,woodpecker,8,0,2023-10-10
12336,34,sparrow,10,0,2023-07-20
12337,80,woodpecker,7,0,2023-03-01
12338,84,sparrow,10,0,2023-09-12
12339,18,hummingbird,8,1,2023-07-09
12340,82,hummingbird,7,1,2023-10-23
12341,23,sparrow,10,0,2023-01-04
12342,34,sparrow,7,1,2023-04-05
12343,50,hummingbird,10,1,2023-05-20
12344,53,huminggbird,10,1,2023-06-25
12345,37,huminggbird,10,1,2023-02-19
12346,43,hummingbird,8,0,2023-04-12
12347,98,sparrow,8,1,2023-01-27
12348,65,woodpecker,7,0,2023-11-28
12349,49,woodpecker,7,0,2023-01-03
12350,97,sparrow,10,1,2023-02-11
12351,45,sparrow,10,0,2023-05-13
12352,46,woodpecker,8,1,2023-02-16
12353,87,sparrow,8,1,2023-06-26
12354,27,woodpecker,7,1,2023-09-23
12355,84,woodpecker,8,1,2023-12-23
12356,36,sparrow,7,0,2023-11-02
12357,103,sparrow,10,0,2023-09-02
12358,82,woodpecker,8,1,2023-04-17
12359,87,hummingbird,7,1,2023-12-17
12360,45,sparrow,7,0,2023-10-21
12361,39,spaarow,10,0,2023-12-24
12362,99,hummingbird,10,1,2023-01-10
12363,66,woodpecker,7,1,2023-05-21
12364,79,hummingbird,8,1,2023-02-02
12365,104,hummingbird,8,1,2023-05-02
12366,73,hummingbird,7,1,2023-05-08
12367,77,woodpecker,8,0,2023-02-12
12368,19,sparrow,8,0,2023-07-13
12369,40,hummingbird,8,1,2023-09-11
12370,54,hummingbird,8,1,2023-02-22
12371,78,sparrow,8,1,2023-04-27
12372,55,hummingbird,10,0,2023-06-07
12373,21,sparrow,8,1,2023-09-21
12374,39,hummingbird,10,1,2023-11-04
12375,74,woodpecker,8,1,2023-05-17
12376,20,woodpecker,10,0,2023-11-07
12377,95,woodpecker,7,1,2023-08-10
12378,44,woodpecker,10,1,2023-08-11
12379,94,woodpecker,10,0,2023-06-17
12380,91,sparrow,8,1,2023-01-07
12381,34,sparrow,10,1,2023-01-20
12382,53,sparrow,8,0,2023-11-01
12383,78,woodpecker,8,1,2023-02-13
12384,47,sparrow,10,1,2023-09-11
12385,97,hummingbird,10,0,2023-07-10
12386,37,woodpecker,10,0,2023-08-04
12387,45,hummingbird,8,1,2023-08-27
12388,31,sparrow,10,0,2023-08-18
12389,78,hummingbird,10,1,2023-05-02
12390,44,woodpecker,7,0,2023-02-20
12391,59,woodpecker,8,0,2023-01-05
12392,85,hummingbird,7,1,2023-08-26
12393,18,woodpecker,8,1,2023-11-04
12394,79,sparrow,8,1,2023-07-20
12395,79,woodpecker,10,1,2023-09-23
12396,53,woodpecker,7,1,2023-09-21
12397,70,hummingbird,10,1,2023-12-07
12398,82,hummingbird,8,0,2023-08-23
12399,46,woodpecker,8,0,2023-02-14
12400,48,sparrow,8,0,2023-02-04
12401,49,sparrow,8,0,2023-06-17
12402,47,woodpecker,10,1,2023-07-14
12403,92,woodpecker,7,0,2023-09-14
12404,98,huminggbird,8,1,2023-02-03
12405,82,hummingbird,7,0,2023-10-19
12406,77,hummingbird,8,0,2023-08-27
12407,94,sparrow,10,0,2023-07-15
12408,78,woodpecker,10,0,2023-06-19
12409,25,hummingbird,10,1,2023-12-23
12410,96,hummingbird,7,1,2023-09-07
12411,84,sparrow,7,0,2023-11-07
12412,60,woodpecker,8,1,2023-03-14
12413,39,hummingbird,10,0,2023-02-16
12414,98,hummingbird,8,1,2023-01-24
12415,41,sparrow,8,0,2023-06-28
12416,22,sparrow,8,0,2023-01-11
12417,67,woodpecker,7,1,2023-09-07
12418,81,woodpecker,10,1,2023-06-07
12419,54,spaarow,8,1,2023-05-12
12420,56,hummingbird,7,1,2023-11-18
12421,73,hummingbird,8,1,2023-02-19
12422,95,sparrow,10,0,2023-06-14
12423,49,wodopecker,10,1,2023-06-15
12424,28,wodopecker,10,0,2023-12-05
12425,35,woodpecker,8,0,2023-09-12
12426,103,sparrow,8,1,2023-04-12
12427,29,hummingbird,10,0,2023-04-08
12428,56,sparrow,10,0,2023-10-21
12429,57,woodpecker,10,1,2023-10-25
12430,78,hummingbird,8,1,2023-09-06
12431,68,sparrow,8,1,2023-05-06
12432,50,hummingbird,8,0,2023-07-13
12433,59,woodpecker,7,0,2023-11-05
12434,105,huminggbird,10,1,2023-02-15
12435,39,hummingbird,10,1,2023-12-16
12436,47,sparrow,10,1,2023-06-18
12437,60,sparrow,7,0,2023-01-03
12438,65,hummingbird,7,1,2023-11-11
12439,61,sparrow,10,1,2023-09-27
12440,44,woodpecker,7,0,2023-05-14
12441,52,sparrow,8,0,2023-07-18
12442,37,sparrow,7,1,2023-08-20
12443,91,woodpecker,8,1,2023-04-01
12444,98,sparrow,10,1,2023-04-01
12445,87,hummingbird,8,0,2023-03-26
12446,37,sparrow,8,1,2023-09-11
12447,47,woodpecker,7,0,2023-04-06
12448,56,hummingbird,7,1,2023-08-06
12449,50,woodpecker,7,0,2023-08-25
12450,52,huminggbird,8,0,2023-07-14
12451,22,woodpecker,7,1,2023-10-18
12452,101,woodpecker,7,0,2023-11-08
12453,75,wodopecker,7,0,2023-05-11
12454,34,woodpecker,8,1,2023-02-21
12455,91,woodpecker,8,1,2023-06-26
12456,99,spaarow,8,0,2023-12-23
12457,66,sparrow,7,1,2023-01-06
12458,30,woodpecker,7,0,2023-06-05
12459,35,spaarow,10,0,2023-09-12
12460,67,sparrow,7,0,2023-05-14
12461,101,sparrow,7,1,2023-02-08
12462,20,sparrow,10,0,2023-01-26
12463,85,hummingbird,10,1,2023-09-15
12464,79,hummingbird,7,0,2023-04-01
12465,40,huminggbird,8,1,2023-09-19
12466,72,hummingbird,8,1,2023-08-05
12467,87,woodpecker,8,0,2023-12-27
12468,25,hummingbird,7,1,2023-01-21
12469,62,hummingbird,8,1,2023-08-25
12470,27,woodpecker,7,0,2023-04-18
12471,19,hummingbird,10,0,2023-12-28
12472,96,hummingbird,10,0,2023-03-16
12473,37,woodpecker,10,0,2023-08-16
12474,70,hummingbird,10,1,2023-08-24
12475,100,hummingbird,8,0,2023-02-04
12476,102,sparrow,8,1,2023-09-10
12477,90,sparrow,7,0,2023-03-11
12478,98,sparrow,10,0,2023-03-23
12479,64,hummingbird,7,0,2023-12-16
12480,97,hummingbird,8,0,2023-11-17
12481,59,woodpecker,7,0,2023-07-07
12482,32,spaarow,8,0,2023-01-25
12483,84,sparrow,8,1,2023-10-02
12484,80,hummingbird,8,1,2023-01-15
12485,66,hummingbird,7,1,2023-02-05
12486,75,huminggbird,8,1,2023-02-02
12487,30,woodpecker,10,0,2023-03-23
12488,61,hummingbird,8,0,2023-05-05
12489,80,sparrow,7,1,2023-04-10
12490,23,woodpecker,7,1,2023-11-10
12491,100,sparrow,8,1,2023-08-07
12492,58,hummingbird,10,1,2023-11-02
12493,83,huminggbird,7,1,2023-06-24
12494,35,woodpecker,10,0,2023-11-16
12495,60,sparrow,7,1,2023-12-22
12496,90,hummingbird,10,0,2023-08-16
12497,87,wodopecker,7,0,2023-02-25
12498,45,sparrow,8,0,2023-10-27
12499,41,woodpecker,8,0,2023-12-14
12500,26,hummingbird,7,0,2023-02-22
12501,58,woodpecker,10,1,2023-10-19
12502,86,woodpecker,7,1,2023-11-16
12503,92,woodpecker,10,0,2023-02-13
12504,82,hummingbird,10,0,2023-06-23
12505,37,spaarow,7,0,2023-10-14
12506,22,woodpecker,8,1,2023-06-25
12507,102,woodpecker,10,0,2023-07-13
12508,45,sparrow,8,1,2023-08-14
12509,32,sparrow,7,0,2023-05-02
12510,83,woodpecker,8,0,2023-10-20
12511,35,hummingbird,8,0,2023-12-22
12512,86,sparrow,8,0,2023-07-17
12513,66,sparrow,10,1,2023-04-07
12514,49,huminggbird,8,0,2023-05-25
12515,34,hummingbird,7,1,2023-05-01
12516,90,sparrow,8,0,2023-01-20
12517,83,hummingbird,8,0,2023-12-12
12518,65,woodpecker,8,0,2023-03-06
12519,88,hummingbird,8,1,2023-05-05
12520,56,sparrow,8,0,2023-11-13
12521,30,hummingbird,7,1,2023-11-23
12522,61,woodpecker,7,1,2023-06-07
12523,45,hummingbird,10,0,2023-08-20
12524,86,woodpecker,10,1,2023-04-23
12525,28,sparrow,8,1,2023-03-05
12526,66,woodpecker,7,1,2023-02-19
12527,35,hummingbird,10,0,2023-02-25
12528,100,sparrow,7,1,2023-05-08
12529,101,hummingbird,7,1,2023-10-23
12530,98,hummingbird,10,0,2023-01-15
12531,61,hummingbird,8,1,2023-01-12
12532,93,sparrow,7,1,2023-12-10
12533,50,sparrow,8,0,2023-08-22
12534,95,hummingbird,8,0,2023-04-14
12535,54,sparrow,10,1,2023-01-25
12536,102,spaarow,10,0,2023-02-11
12537,65,sparrow,7,1,2023-08-26
12538,43,sparrow,7,0,2023-11-19
12539,89,hummingbird,10,0,2023-02-03
12540,76,sparrow,7,1,2023-06-02
12541,68,woodpecker,8,0,2023-12-23
12542,65,hummingbird,10,1,2023-02-02
12543,83,hummingbird,10,1,2023-02-13
12544,79,woodpecker,10,1,2023-12-27
12545,49,woodpecker,7,1,2023-03-14
12546,72,huminggbird,10,0,2023-01-01
12547,23,hummingbird,10,0,2023-09-02
12548,52,woodpecker,8,1,2023-03-13
12549,101,woodpecker,8,0,2023-06-18
12550,93,wodopecker,8,0,2023-10-23
12551,95,hummingbird,10,0,2023-04-22
12552,72,wodopecker,8,1,2023-05-28
12553,93,hummingbird,8,0,2023-08-11
12554,29,woodpecker,8,0,2023-10-15
12555,62,sparrow,8,0,2023-09-28
12556,94,woodpecker,8,1,2023-04-08
12557,91,hummingbird,7,0,2023-06-10
12558,36,sparrow,8,0,2023-09-17
12559,35,sparrow,10,0,2023-12-07
12560,68,sparrow,8,0,2023-06-16
12561,26,sparrow,10,0,2023-02-20
12562,53,woodpecker,10,0,2023-03-04
12563,54,woodpecker,8,1,2023-05-19
12564,105,sparrow,7,0,2023-07-16
12565,105,woodpecker,10,0,2023-10-03
12566,101,woodpecker,10,1,2023-05-13
12567,83,hummingbird,7,1,2023-04-23
12568,19,hummingbird,10,0,2023-09-14
12569,20,woodpecker,10,0,2023-11-13
12570,44,wodopecker,10,0,2023-05-22
12571,29,woodpecker,7,1,2023-04-26
12572,82,sparrow,10,0,2023-03-01
12573,86,woodpecker,7,1,2023-04-03
12574,50,hummingbird,8,1,2023-08-23
12575,30,sparrow,10,1,2023-03-27
12576,19,woodpecker,8,1,2023-11-14
12577,43,sparrow,10,0,2023-07-12
12578,96,woodpecker,8,1,2023-03-25
12579,104,hummingbird,10,1,2023-09-05
12580,91,sparrow,7,0,2023-05-13
12581,102,woodpecker,8,1,2023-09-11
12582,84,sparrow,7,1,2023-05-28
12583,32,huminggbird,10,1,2023-10-06
12584,49,sparrow,8,1,2023-12-16
12585,31,woodpecker,10,0,2023-11-05
12586,53,hummingbird,10,0,2023-05-01
12587,99,sparrow,10,0,2023-01-26
12588,37,wodopecker,8,1,2023-01-23
12589,77,hummingbird,8,1,2023-12-22
12590,38,woodpecker,10,1,2023-11-05
12591,61,sparrow,7,1,2023-01-18
12592,55,sparrow,8,0,2023-07-22
12593,91,hummingbird,8,0,2023-01-03
12594,46,hummingbird,7,1,2023-05-22
12595,75,hummingbird,7,1,2023-12-13
12596,24,woodpecker,7,0,2023-01-11
12597,101,woodpecker,10,1,2023-02-19
12598,94,hummingbird,10,0,2023-01-18
12599,81,spaarow,10,1,2023-06-09
12600,53,hummingbird,7,0,2023-04-27
12601,65,hummingbird,8,1,2023-03-16
12602,37,woodpecker,10,0,2023-02-13
12603,95,sparrow,10,1,2023-11-07
12604,50,woodpecker,10,0,2023-12-02
12605,82,hummingbird,10,0,2023-11-23
12606,36,wodopecker,7,0,2023-12-07
12607,53,hummingbird,8,1,2023-04-11
12608,22,woodpecker,8,1,2023-07-28
12609,72,spaarow,7,1,2023-11-07
12610,85,woodpecker,7,0,2023-07-20
12611,18,woodpecker,8,0,2023-12-25
12612,18,woodpecker,7,0,2023-04-26
12613,25,woodpecker,7,1,2023-01-03
12614,67,sparrow,8,0,2023-01-02
12615,19,sparrow,7,0,2023-12-02
12616,58,sparrow,8,1,2023-10-02
12617,87,sparrow,10,0,2023-09-27
12618,68,hummingbird,10,0,2023-10-19
12619,36,sparrow,7,1,2023-04-03
12620,70,hummingbird,10,0,2023-09-15
12621,102,woodpecker,7,0,2023-09-04
12622,101,woodpecker,7,1,2023-12-01
12623,37,spaarow,8,1,2023-05-28
12624,39,sparrow,7,1,2023-09-02
12625,73,hummingbird,10,1,2023-03-17
12626,42,woodpecker,10,0,2023-11-08
12627,50,hummingbird,7,1,2023-06-23
12628,75,sparrow,8,0,2023-05-03
12629,85,hummingbird,7,0,2023-06-18
12630,84,sparrow,8,1,2023-10-25
12631,51,woodpecker,7,1,2023-03-20
12632,100,sparrow,8,1,2023-11-02
12633,74,woodpecker,10,1,2023-10-24
12634,63,woodpecker,8,1,2023-04-02
12635,18,sparrow,7,1,2023-05-23
12636,100,woodpecker,7,1,2023-04-21
12637,97,woodpecker,7,0,2023-08-14
12638,65,sparrow,8,0,2023-07-03
12639,31,hummingbird,10,1,2023-04-25
12640,53,hummingbird,7,1,2023-07-13
12641,41,hummingbird,7,0,2023-03-18
12642,78,hummingbird,7,0,2023-11-01
12643,71,hummingbird,10,0,2023-09-26
12644,48,sparrow,7,1,2023-02-05
12645,18,sparrow,10,1,2023-03-22
12646,90,woodpecker,8,1,2023-11-14
12647,105,sparrow,8,0,2023-09-03
12648,57,sparrow,7,0,2023-06-28
12649,83,sparrow,10,0,2023-10-10
12650,31,sparrow,7,0,2023-08-23
12651,53,sparrow,7,0,2023-05-25
12652,103,huminggbird,7,1,2023-08-28
12653,70,hummingbird,7,1,2023-01-28
12654,72,huminggbird,8,0,2023-06-23
12655,101,woodpecker,10,1,2023-04-03
12656,40,sparrow,7,1,2023-02-02
12657,39,hummingbird,8,0,2023-06-22
12658,31,sparrow,7,1,2023-09-07
12659,60,woodpecker,7,0,2023-11-25
12660,18,wodopecker,10,1,2023-12-08
12661,53,hummingbird,10,0,2023-01-28
12662,18,woodpecker,8,1,2023-10-14
12663,34,woodpecker,8,1,2023-08-07
12664,80,sparrow,8,1,2023-10-15
12665,24,woodpecker,10,1,2023-10-17
12666,26,hummingbird,8,0,2023-05-05
12667,100,wodopecker,7,1,2023-02-18
12668,59,sparrow,10,1,2023-10-04
12669,92,woodpecker,8,1,2023-12-10
12670,37,spaarow,10,1,2023-03-22
12671,100,woodpecker,10,0,2023-07-20
12672,71,sparrow,8,1,2023-04-16
12673,86,hummingbird,10,1,2023-07-24
12674,53,woodpecker,10,1,2023-06-21
12675,49,hummingbird,7,1,2023-01-25
12676,101,hummingbird,8,1,2023-12-04
12677,91,sparrow,7,1,2023-07-26
12678,28,huminggbird,10,1,2023-08-14
12679,27,woodpecker,10,0,2023-08-23
12680,65,woodpecker,10,1,2023-02-17
12681,84,huminggbird,10,1,2023-08-16
12682,68,woodpecker,10,0,2023-07-28
12683,78,woodpecker,7,0,2023-03-22
12684,42,woodpecker,7,0,2023-09-18
12685,89,sparrow,10,0,2023-04-14
12686,71,hummingbird,10,1,2023-04-14
12687,81,sparrow,7,0,2023-09-17
12688,55,woodpecker,8,0,2023-11-22
12689,74,sparrow,8,0,2023-06-01
12690,98,woodpecker,10,0,2023-02-24
12691,53,sparrow,8,1,2023-11-13
12692,40,woodpecker,8,0,2023-11-06
12693,77,sparrow,8,1,2023-08-13
12694,83,woodpecker,10,1,2023-03-19
12695,75,huminggbird,10,1,2023-03-06
12696,31,hummingbird,7,1,2023-07-14
12697,101,hummingbird,7,1,2023-07-15
12698,54,sparrow,10,0,2023-09-27
12699,50,woodpecker,10,1,2023-12-17
12700,34,sparrow,8,1,2023-01-19
12701,26,woodpecker,7,1,2023-12-23
12702,72,sparrow,7,0,2023-04-15
12703,104,hummingbird,8,0,2023-11-13
12704,47,hummingbird,7,0,2023-02-13
12705,33,hummingbird,7,0,2023-06-06
12706,85,sparrow,10,0,2023-03-18
12707,89,hummingbird,7,0,2023-11-20
12708,77,woodpecker,8,1,2023-11-23
12709,40,sparrow,10,1,2023-09-20
12710,19,sparrow,8,0,2023-01-15
12711,18,sparrow,10,1,2023-05-19
12712,52,hummingbird,8,1,2023-10-08
12713,38,woodpecker,7,1,2023-06-19
12714,36,hummingbird,10,1,2023-09-04
12715,53,sparrow,8,1,2023-03-11
12716,41,hummingbird,7,0,2023-06-20
12717,83,hummingbird,10,0,2023-08-16
12718,19,sparrow,7,0,2023-08-05
12719,77,woodpecker,8,1,2023-07-11
12720,81,hummingbird,8,0,2023-10-27
12721,49,hummingbird,8,1,2023-08-13
12722,18,sparrow,7,0,2023-05-01
12723,101,hummingbird,7,1,2023-09-27
12724,82,woodpecker,10,1,2023-04-18
12725,68,hummingbird,7,1,2023-06-24
12726,23,hummingbird,8,0,2023-09-01
12727,102,hummingbird,8,1,2023-06-01
12728,99,sparrow,8,0,2023-02-23
12729,28,sparrow,8,0,2023-05-04
12730,81,sparrow,7,0,2023-08-04
12731,69,hummingbird,10,1,2023-07-11
12732,36,woodpecker,7,1,2023-08-18
12733,44,woodpecker,7,0,2023-10-07
12734,56,woodpecker,8,0,2023-10-03
12735,49,sparrow,10,0,2023-03-19
12736,96,spaarow,7,0,2023-06-28
12737,65,hummingbird,8,0,2023-07-12
12738,50,hummingbird,7,1,2023-02-18
12739,23,sparrow,7,1,2023-09-15
12740,94,sparrow,10,0,2023-02-21
12741,47,sparrow,7,0,2023-02-27
12742,69,hummingbird,8,0,2023-05-17
12743,24,huminggbird,8,0,2023-07-02
12744,30,sparrow,10,1,2023-01-28
12745,44,hummingbird,8,1,2023-11-12
12746,75,sparrow,7,0,2023-01-01
12747,21,sparrow,10,1,2023-12-20
12748,20,woodpecker,7,0,2023-03-09
12749,25,woodpecker,8,1,2023-05-20
12750,81,sparrow,7,1,2023-12-21
12751,39,hummingbird,8,0,2023-03-17
12752,89,woodpecker,8,0,2023-08-18
12753,36,sparrow,10,0,2023-08-12
12754,75,sparrow,10,0,2023-11-15
12755,30,sparrow,8,1,2023-01-21
12756,80,woodpecker,7,0,2023-04-21
12757,94,hummingbird,8,1,2023-01-25
12758,28,woodpecker,7,1,2023-03-19
12759,68,sparrow,8,1,2023-04-01
12760,98,woodpecker,10,0,2023-02-04
12761,34,woodpecker,10,0,2023-12-05
12762,23,sparrow,7,1,2023-06-21
12763,83,huminggbird,10,1,2023-01-03
12764,29,woodpecker,8,0,2023-11-17
12765,71,sparrow,10,0,2023-07-27
12766,21,hummingbird,10,1,2023-11-02
12767,62,woodpecker,8,0,2023-08-09
12768,67,hummingbird,8,1,2023-03-19
12769,55,hummingbird,10,0,2023-01-13
12770,100,sparrow,10,1,2023-11-21
12771,85,woodpecker,8,0,2023-10-12
12772,84,hummingbird,8,0,2023-03-06
12773,21,woodpecker,7,1,2023-03-08
12774,71,hummingbird,7,0,2023-04-14
12775,29,woodpecker,8,0,2023-10-07
12776,70,hummingbird,8,0,2023-02-21
12777,73,hummingbird,8,0,2023-09-01
12778,103,woodpecker,8,1,2023-07-06
12779,62,sparrow,7,1,2023-01-01
12780,75,huminggbird,10,1,2023-08-21
12781,78,hummingbird,10,1,2023-04-01
12782,86,hummingbird,7,1,2023-03-26
12783,19,woodpecker,7,1,2023-05-26
12784,82,sparrow,7,1,2023-03-13
12785,20,sparrow,10,0,2023-11-23
12786,104,sparrow,8,1,2023-07-05
12787,65,hummingbird,10,1,2023-05-23
12788,83,woodpecker,10,0,2023-10-15
12789,19,sparrow,8,1,2023-06-08
12790,91,hummingbird,7,0,2023-08-26
12791,19,woodpecker,10,0,2023-12-21
12792,25,hummingbird,10,1,2023-05-01
12793,34,hummingbird,7,0,2023-12-26
12794,57,wodopecker,10,1,2023-06-16
12795,82,huminggbird,8,0,2023-12-03
12796,58,woodpecker,8,0,2023-11-25
12797,50,hummingbird,8,1,2023-05-10
12798,50,sparrow,8,1,2023-07-22
12799,80,woodpecker,8,0,2023-10-12
12800,46,sparrow,10,0,2023-07-22
12801,79,hummingbird,7,1,2023-08-09
12802,72,sparrow,8,1,2023-01-24
12803,100,woodpecker,10,1,2023-07-18
12804,44,hummingbird,7,1,2023-08-26
12805,105,sparrow,10,0,2023-04-12
12806,29,hummingbird,10,0,2023-11-10
12807,27,woodpecker,7,0,2023-05-12
12808,80,sparrow,8,0,2023-04-09
